Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Andaman and Nicobar Islands,33,1,32,0,2020-05-07,23:57:11,0,11
Andhra Pradesh,1777,1012,729,36,2020-05-07,23:57:11,60,0
Arunachal Pradesh,1,0,1,0,2020-05-07,23:57:11,0,34
Assam,45,12,32,1,2020-05-07,23:57:11,2,0
Bihar,542,350,188,4,2020-05-07,23:57:11,6,0
Chandigarh,120,98,21,1,2020-05-07,23:57:11,9,0
Chhattisgarh,59,23,36,0,2020-05-07,23:57:11,0,1
Dadar Nagar Haveli,1,1,0,0,2020-05-07,23:57:11,0,1
Delhi,5532,3925,1542,65,2020-05-07,23:57:11,428,0
Goa,7,0,7,0,2020-05-07,23:57:11,0,32
Gujarat,6625,4729,1500,396,2020-05-07,23:57:11,380,0
Haryana,594,327,260,7,2020-05-07,23:57:11,46,0
Himachal Pradesh,45,5,38,2,2020-05-07,23:57:11,3,0
Jammu and Kashmir,775,445,322,8,2020-05-07,23:57:11,34,0
Jharkhand,127,87,37,3,2020-05-07,23:57:11,2,0
Karnataka,693,310,354,29,2020-05-07,23:57:11,22,0
Kerala,503,30,469,4,2020-05-07,23:57:11,1,0
Ladakh,41,24,17,0,2020-05-07,23:57:11,0,3
Madhya Pradesh,3138,1854,1099,185,2020-05-07,23:57:11,89,0
Maharashtra,16758,13013,3094,651,2020-05-07,23:57:11,1233,0
Manipur,2,0,2,0,2020-05-07,23:57:11,0,28
Meghalaya,12,1,10,1,2020-05-07,23:57:11,0,15
Mizoram,1,1,0,0,2020-05-07,23:57:11,0,43
Odisha,185,122,61,2,2020-05-07,23:57:11,10,0
Puducherry,9,3,6,0,2020-05-07,23:57:11,0,2
Punjab,1516,1354,135,27,2020-05-07,23:57:11,65,0
Rajasthan,3317,1629,1596,92,2020-05-07,23:57:11,159,0
Tamil Nadu,4829,3278,1516,35,2020-05-07,23:57:11,771,0
Telengana,1107,450,628,29,2020-05-07,23:57:11,11,0
Tripura,43,41,2,0,2020-05-07,23:57:11,0,1
Uttarakhand,61,21,39,1,2020-05-07,23:57:11,0,1
Uttar Pradesh,2998,1808,1130,60,2020-05-07,23:57:11,118,0
West Bengal,1456,948,364,144,2020-05-07,23:57:11,112,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-08,23:57:15,0,12
Andhra Pradesh,1847,1029,780,38,2020-05-08,23:57:15,70,0
Arunachal Pradesh,1,0,1,0,2020-05-08,23:57:15,0,35
Assam,54,19,34,1,2020-05-08,23:57:15,9,0
Bihar,550,299,246,5,2020-05-08,23:57:15,8,0
Chandigarh,135,113,21,1,2020-05-08,23:57:15,15,0
Chhattisgarh,59,21,38,0,2020-05-08,23:57:15,0,2
Dadar Nagar Haveli,1,1,0,0,2020-05-08,23:57:15,0,2
Delhi,5980,3983,1931,66,2020-05-08,23:57:15,448,0
Goa,7,0,7,0,2020-05-08,23:57:15,0,33
Gujarat,7012,4878,1709,425,2020-05-08,23:57:15,387,0
Haryana,625,358,260,7,2020-05-08,23:57:15,31,0
Himachal Pradesh,46,6,38,2,2020-05-08,23:57:15,1,0
Jammu and Kashmir,793,449,335,9,2020-05-08,23:57:15,18,0
Jharkhand,132,88,41,3,2020-05-08,23:57:15,5,0
Karnataka,705,309,366,30,2020-05-08,23:57:15,12,0
Kerala,503,25,474,4,2020-05-08,23:57:15,0,1
Ladakh,42,25,17,0,2020-05-08,23:57:15,1,0
Madhya Pradesh,3252,1828,1231,193,2020-05-08,23:57:15,114,0
Maharashtra,17974,13979,3301,694,2020-05-08,23:57:15,1216,0
Manipur,2,0,2,0,2020-05-08,23:57:15,0,29
Meghalaya,12,1,10,1,2020-05-08,23:57:15,0,16
Mizoram,1,1,0,0,2020-05-08,23:57:15,0,44
Odisha,219,155,62,2,2020-05-08,23:57:15,34,0
Puducherry,9,3,6,0,2020-05-08,23:57:15,0,3
Punjab,1644,1467,149,28,2020-05-08,23:57:15,128,0
Rajasthan,3427,1734,1596,97,2020-05-08,23:57:15,110,0
Tamil Nadu,5409,3825,1547,37,2020-05-08,23:57:15,580,0
Telengana,1123,444,650,29,2020-05-08,23:57:15,16,0
Tripura,65,63,2,0,2020-05-08,23:57:15,22,0
Uttarakhand,61,21,39,1,2020-05-08,23:57:15,0,2
Uttar Pradesh,3071,1759,1250,62,2020-05-08,23:57:15,73,0
West Bengal,1548,1033,364,151,2020-05-08,23:57:15,92,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-09,23:58:43,0,13
Andhra Pradesh,1887,1004,842,41,2020-05-09,23:58:43,40,0
Arunachal Pradesh,1,0,1,0,2020-05-09,23:58:43,0,36
Assam,59,24,34,1,2020-05-09,23:58:43,5,0
Bihar,571,269,297,5,2020-05-09,23:58:43,21,0
Chandigarh,150,128,21,1,2020-05-09,23:58:43,15,0
Chhattisgarh,59,21,38,0,2020-05-09,23:58:43,0,3
Dadar Nagar Haveli,1,1,0,0,2020-05-09,23:58:43,0,3
Delhi,6318,4230,2020,68,2020-05-09,23:58:43,338,0
Goa,7,0,7,0,2020-05-09,23:58:43,0,34
Gujarat,7402,5081,1872,449,2020-05-09,23:58:43,390,0
Haryana,647,360,279,8,2020-05-09,23:58:43,22,0
Himachal Pradesh,50,10,38,2,2020-05-09,23:58:43,4,0
Jammu and Kashmir,823,450,364,9,2020-05-09,23:58:43,30,0
Jharkhand,132,77,52,3,2020-05-09,23:58:43,0,1
Karnataka,753,347,376,30,2020-05-09,23:58:43,48,0
Kerala,503,15,484,4,2020-05-09,23:58:43,0,2
Ladakh,42,25,17,0,2020-05-09,23:58:43,0,1
Madhya Pradesh,3341,1792,1349,200,2020-05-09,23:58:43,89,0
Maharashtra,19063,14862,3470,731,2020-05-09,23:58:43,1089,0
Manipur,2,0,2,0,2020-05-09,23:58:43,0,30
Meghalaya,12,1,10,1,2020-05-09,23:58:43,0,17
Mizoram,1,1,0,0,2020-05-09,23:58:43,0,45
Odisha,271,206,63,2,2020-05-09,23:58:43,52,0
Puducherry,9,3,6,0,2020-05-09,23:58:43,0,4
Punjab,1731,1550,152,29,2020-05-09,23:58:43,87,0
Rajasthan,3579,1562,1916,101,2020-05-09,23:58:43,152,0
Tamil Nadu,6009,4364,1605,40,2020-05-09,23:58:43,600,0
Telengana,1133,404,700,29,2020-05-09,23:58:43,10,0
Tripura,118,116,2,0,2020-05-09,23:58:43,53,0
Uttarakhand,63,16,46,1,2020-05-09,23:58:43,2,0
Uttar Pradesh,3214,1761,1387,66,2020-05-09,23:58:43,143,0
West Bengal,1678,1154,364,160,2020-05-09,23:58:43,130,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-10,23:57:30,0,14
Andhra Pradesh,1930,999,887,44,2020-05-10,23:57:30,43,0
Arunachal Pradesh,1,0,1,0,2020-05-10,23:57:30,0,37
Assam,63,27,34,2,2020-05-10,23:57:30,4,0
Bihar,591,264,322,5,2020-05-10,23:57:30,20,0
Chandigarh,169,143,24,2,2020-05-10,23:57:30,19,0
Chhattisgarh,59,16,43,0,2020-05-10,23:57:30,0,4
Dadar Nagar Haveli,1,1,0,0,2020-05-10,23:57:30,0,4
Delhi,6542,4449,2020,73,2020-05-10,23:57:30,224,0
Goa,7,0,7,0,2020-05-10,23:57:30,0,35
Gujarat,7796,5233,2091,472,2020-05-10,23:57:30,394,0
Haryana,675,376,290,9,2020-05-10,23:57:30,28,0
Himachal Pradesh,50,10,38,2,2020-05-10,23:57:30,0,1
Jammu and Kashmir,836,459,368,9,2020-05-10,23:57:30,13,0
Jharkhand,156,75,78,3,2020-05-10,23:57:30,24,0
Karnataka,794,378,386,30,2020-05-10,23:57:30,41,0
Kerala,505,16,485,4,2020-05-10,23:57:30,2,0
Ladakh,42,25,17,0,2020-05-10,23:57:30,0,2
Madhya Pradesh,3614,1723,1676,215,2020-05-10,23:57:30,273,0
Maharashtra,20228,15649,3800,779,2020-05-10,23:57:30,1165,0
Manipur,2,0,2,0,2020-05-10,23:57:30,0,31
Meghalaya,13,2,10,1,2020-05-10,23:57:30,1,0
Mizoram,1,0,1,0,2020-05-10,23:57:30,0,46
Odisha,294,229,63,2,2020-05-10,23:57:30,23,0
Puducherry,9,3,6,0,2020-05-10,23:57:30,0,5
Punjab,1762,1574,157,31,2020-05-10,23:57:30,31,0
Rajasthan,3708,1576,2026,106,2020-05-10,23:57:30,129,0
Tamil Nadu,6535,4667,1824,44,2020-05-10,23:57:30,526,0
Telengana,1163,383,750,30,2020-05-10,23:57:30,30,0
Tripura,134,132,2,0,2020-05-10,23:57:30,16,0
Uttarakhand,67,20,46,1,2020-05-10,23:57:30,4,0
Uttar Pradesh,3373,1800,1499,74,2020-05-10,23:57:30,159,0
West Bengal,1786,1243,372,171,2020-05-10,23:57:30,108,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-11,23:53:44,0,15
Andhra Pradesh,1980,1010,925,45,2020-05-11,23:53:44,50,0
Arunachal Pradesh,1,0,1,0,2020-05-11,23:53:44,0,38
Assam,63,27,34,2,2020-05-11,23:53:44,0,1
Bihar,696,325,365,6,2020-05-11,23:53:44,105,0
Chandigarh,169,143,24,2,2020-05-11,23:53:44,0,1
Chhattisgarh,59,10,49,0,2020-05-11,23:53:44,0,5
Dadar Nagar Haveli,1,1,0,0,2020-05-11,23:53:44,0,5
Delhi,6923,4781,2069,73,2020-05-11,23:53:44,381,0
Goa,7,0,7,0,2020-05-11,23:53:44,0,36
Gujarat,8194,5156,2545,493,2020-05-11,23:53:44,398,0
Haryana,703,393,300,10,2020-05-11,23:53:44,28,0
Himachal Pradesh,55,14,39,2,2020-05-11,23:53:44,5,0
Jammu and Kashmir,861,469,383,9,2020-05-11,23:53:44,25,0
Jharkhand,157,76,78,3,2020-05-11,23:53:44,1,0
Karnataka,848,393,424,31,2020-05-11,23:53:44,54,0
Kerala,512,19,489,4,2020-05-11,23:53:44,7,0
Ladakh,42,21,21,0,2020-05-11,23:53:44,0,3
Madhya Pradesh,3614,1723,1676,215,2020-05-11,23:53:44,0,1
Maharashtra,22171,17140,4199,832,2020-05-11,23:53:44,1943,0
Manipur,2,0,2,0,2020-05-11,23:53:44,0,32
Meghalaya,13,2,10,1,2020-05-11,23:53:44,0,1
Mizoram,1,0,1,0,2020-05-11,23:53:44,0,47
Odisha,377,306,68,3,2020-05-11,23:53:44,83,0
Puducherry,9,3,6,0,2020-05-11,23:53:44,0,6
Punjab,1823,1626,166,31,2020-05-11,23:53:44,61,0
Rajasthan,3814,1531,2176,107,2020-05-11,23:53:44,106,0
Tamil Nadu,7204,5198,1959,47,2020-05-11,23:53:44,669,0
Telengana,1196,416,750,30,2020-05-11,23:53:44,33,0
Tripura,150,148,2,0,2020-05-11,23:53:44,16,0
Uttarakhand,68,21,46,1,2020-05-11,23:53:44,1,0
Uttar Pradesh,3467,1740,1653,74,2020-05-11,23:53:44,94,0
West Bengal,1939,1337,417,185,2020-05-11,23:53:44,153,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-12,23:50:29,0,16
Andhra Pradesh,2018,998,975,45,2020-05-12,23:50:29,38,0
Arunachal Pradesh,1,0,1,0,2020-05-12,23:50:29,0,39
Assam,65,29,34,2,2020-05-12,23:50:29,2,0
Bihar,747,364,377,6,2020-05-12,23:50:29,51,0
Chandigarh,174,148,24,2,2020-05-12,23:50:29,5,0
Chhattisgarh,59,6,53,0,2020-05-12,23:50:29,0,6
Dadar Nagar Haveli,1,1,0,0,2020-05-12,23:50:29,0,6
Delhi,7233,5031,2129,73,2020-05-12,23:50:29,310,0
Goa,7,0,7,0,2020-05-12,23:50:29,0,37
Gujarat,8541,5248,2780,513,2020-05-12,23:50:29,347,0
Haryana,730,382,337,11,2020-05-12,23:50:29,27,0
Himachal Pradesh,59,18,39,2,2020-05-12,23:50:29,4,0
Jammu and Kashmir,879,442,427,10,2020-05-12,23:50:29,18,0
Jharkhand,160,79,78,3,2020-05-12,23:50:29,3,0
Karnataka,862,405,426,31,2020-05-12,23:50:29,14,0
Kerala,519,26,489,4,2020-05-12,23:50:29,7,0
Ladakh,42,21,21,0,2020-05-12,23:50:29,0,4
Madhya Pradesh,3785,1817,1747,221,2020-05-12,23:50:29,171,0
Maharashtra,23401,17747,4786,868,2020-05-12,23:50:29,1230,0
Manipur,2,0,2,0,2020-05-12,23:50:29,0,33
Meghalaya,13,2,10,1,2020-05-12,23:50:29,0,2
Mizoram,1,0,1,0,2020-05-12,23:50:29,0,48
Odisha,414,326,85,3,2020-05-12,23:50:29,37,0
Puducherry,12,6,6,0,2020-05-12,23:50:29,3,0
Punjab,1877,1678,168,31,2020-05-12,23:50:29,54,0
Rajasthan,3988,1611,2264,113,2020-05-12,23:50:29,174,0
Tamil Nadu,8002,5898,2051,53,2020-05-12,23:50:29,798,0
Telengana,1275,445,800,30,2020-05-12,23:50:29,79,0
Tripura,152,150,2,0,2020-05-12,23:50:29,2,0
Uttarakhand,68,21,46,1,2020-05-12,23:50:29,0,1
Uttar Pradesh,3573,1735,1758,80,2020-05-12,23:50:29,106,0
West Bengal,2063,1374,499,190,2020-05-12,23:50:29,124,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-13,23:54:02,0,17
Andhra Pradesh,2090,988,1056,46,2020-05-13,23:54:02,72,0
Arunachal Pradesh,1,0,1,0,2020-05-13,23:54:02,0,40
Assam,65,24,39,2,2020-05-13,23:54:02,0,1
Bihar,831,442,383,6,2020-05-13,23:54:02,84,0
Chandigarh,187,156,28,3,2020-05-13,23:54:02,13,0
Chhattisgarh,59,5,54,0,2020-05-13,23:54:02,0,7
Dadar Nagar Haveli,1,1,0,0,2020-05-13,23:54:02,0,7
Delhi,7639,5041,2512,86,2020-05-13,23:54:02,406,0
Goa,7,0,7,0,2020-05-13,23:54:02,0,38
Gujarat,8903,5120,3246,537,2020-05-13,23:54:02,362,0
Haryana,780,427,342,11,2020-05-13,23:54:02,50,0
Himachal Pradesh,65,24,39,2,2020-05-13,23:54:02,6,0
Jammu and Kashmir,934,469,455,10,2020-05-13,23:54:02,55,0
Jharkhand,172,90,79,3,2020-05-13,23:54:02,12,0
Karnataka,925,461,433,31,2020-05-13,23:54:02,63,0
Kerala,524,31,489,4,2020-05-13,23:54:02,5,0
Ladakh,42,21,21,0,2020-05-13,23:54:02,0,5
Madhya Pradesh,3986,1901,1860,225,2020-05-13,23:54:02,201,0
Maharashtra,24427,18381,5125,921,2020-05-13,23:54:02,1026,0
Manipur,2,0,2,0,2020-05-13,23:54:02,0,34
Meghalaya,13,2,10,1,2020-05-13,23:54:02,0,3
Mizoram,1,0,1,0,2020-05-13,23:54:02,0,49
Odisha,437,318,116,3,2020-05-13,23:54:02,23,0
Puducherry,13,3,9,1,2020-05-13,23:54:02,1,0
Punjab,1914,1711,171,32,2020-05-13,23:54:02,37,0
Rajasthan,4126,1631,2378,117,2020-05-13,23:54:02,138,0
Tamil Nadu,8718,6523,2134,61,2020-05-13,23:54:02,716,0
Telengana,1326,464,830,32,2020-05-13,23:54:02,51,0
Tripura,154,152,2,0,2020-05-13,23:54:02,2,0
Uttarakhand,69,22,46,1,2020-05-13,23:54:02,1,0
Uttar Pradesh,3664,1709,1873,82,2020-05-13,23:54:02,91,0
West Bengal,2173,1363,612,198,2020-05-13,23:54:02,110,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-14,23:51:04,0,18
Andhra Pradesh,2137,948,1142,47,2020-05-14,23:51:04,47,0
Arunachal Pradesh,1,0,1,0,2020-05-14,23:51:04,0,41
Assam,80,39,39,2,2020-05-14,23:51:04,15,0
Bihar,940,545,388,7,2020-05-14,23:51:04,109,0
Chandigarh,187,156,28,3,2020-05-14,23:51:04,0,1
Chhattisgarh,59,4,55,0,2020-05-14,23:51:04,0,8
Dadar Nagar Haveli,1,1,0,0,2020-05-14,23:51:04,0,8
Delhi,7998,5034,2858,106,2020-05-14,23:51:04,359,0
Goa,7,0,7,0,2020-05-14,23:51:04,0,39
Gujarat,9267,5139,3562,566,2020-05-14,23:51:04,364,0
Haryana,793,364,418,11,2020-05-14,23:51:04,13,0
Himachal Pradesh,66,25,39,2,2020-05-14,23:51:04,1,0
Jammu and Kashmir,971,494,466,11,2020-05-14,23:51:04,37,0
Jharkhand,173,91,79,3,2020-05-14,23:51:04,1,0
Karnataka,959,475,451,33,2020-05-14,23:51:04,34,0
Kerala,534,40,490,4,2020-05-14,23:51:04,10,0
Ladakh,43,21,22,0,2020-05-14,23:51:04,1,0
Madhya Pradesh,4173,1937,2004,232,2020-05-14,23:51:04,187,0
Maharashtra,25922,19400,5547,975,2020-05-14,23:51:04,1495,0
Manipur,2,0,2,0,2020-05-14,23:51:04,0,35
Meghalaya,13,2,10,1,2020-05-14,23:51:04,0,4
Mizoram,1,0,1,0,2020-05-14,23:51:04,0,50
Odisha,538,392,143,3,2020-05-14,23:51:04,101,0
Puducherry,13,3,9,1,2020-05-14,23:51:04,0,1
Punjab,1924,1692,200,32,2020-05-14,23:51:04,10,0
Rajasthan,4328,1748,2459,121,2020-05-14,23:51:04,202,0
Tamil Nadu,9227,6987,2176,64,2020-05-14,23:51:04,509,0
Telengana,1367,393,940,34,2020-05-14,23:51:04,41,0
Tripura,155,139,16,0,2020-05-14,23:51:04,1,0
Uttarakhand,72,25,46,1,2020-05-14,23:51:04,3,0
Uttar Pradesh,3729,1744,1902,83,2020-05-14,23:51:04,65,0
West Bengal,2290,1381,702,207,2020-05-14,23:51:04,117,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-15,23:53:11,0,19
Andhra Pradesh,2205,965,1192,48,2020-05-15,23:53:11,68,0
Arunachal Pradesh,1,0,1,0,2020-05-15,23:53:11,0,42
Assam,87,46,39,2,2020-05-15,23:53:11,7,0
Bihar,994,576,411,7,2020-05-15,23:53:11,54,0
Chandigarh,191,151,37,3,2020-05-15,23:53:11,4,0
Chhattisgarh,60,4,56,0,2020-05-15,23:53:11,1,0
Dadar Nagar Haveli,1,1,0,0,2020-05-15,23:53:11,0,9
Delhi,8470,5310,3045,115,2020-05-15,23:53:11,472,0
Goa,14,7,7,0,2020-05-15,23:53:11,7,0
Gujarat,9591,5252,3753,586,2020-05-15,23:53:11,324,0
Haryana,818,368,439,11,2020-05-15,23:53:11,25,0
Himachal Pradesh,74,33,39,2,2020-05-15,23:53:11,8,0
Jammu and Kashmir,983,487,485,11,2020-05-15,23:53:11,12,0
Jharkhand,197,107,87,3,2020-05-15,23:53:11,24,0
Karnataka,987,492,460,35,2020-05-15,23:53:11,28,0
Kerala,560,65,491,4,2020-05-15,23:53:11,26,0
Ladakh,43,21,22,0,2020-05-15,23:53:11,0,1
Madhya Pradesh,4426,2018,2171,237,2020-05-15,23:53:11,253,0
Maharashtra,27524,20446,6059,1019,2020-05-15,23:53:11,1602,0
Manipur,3,1,2,0,2020-05-15,23:53:11,1,0
Meghalaya,13,1,11,1,2020-05-15,23:53:11,0,5
Mizoram,1,0,1,0,2020-05-15,23:53:11,0,51
Odisha,611,450,158,3,2020-05-15,23:53:11,73,0
Puducherry,13,3,9,1,2020-05-15,23:53:11,0,2
Punjab,1935,1680,223,32,2020-05-15,23:53:11,11,0
Rajasthan,4534,1829,2580,125,2020-05-15,23:53:11,206,0
Tamil Nadu,9674,7368,2240,66,2020-05-15,23:53:11,447,0
Telengana,1414,430,950,34,2020-05-15,23:53:11,47,0
Tripura,156,127,29,0,2020-05-15,23:53:11,1,0
Uttarakhand,78,27,50,1,2020-05-15,23:53:11,6,0
Uttar Pradesh,3902,1742,2072,88,2020-05-15,23:53:11,173,0
West Bengal,2377,1394,768,215,2020-05-15,23:53:11,87,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-16,23:53:52,0,20
Andhra Pradesh,2307,1007,1252,48,2020-05-16,23:53:52,102,0
Arunachal Pradesh,1,0,1,0,2020-05-16,23:53:52,0,43
Assam,90,47,41,2,2020-05-16,23:53:52,3,0
Bihar,1018,573,438,7,2020-05-16,23:53:52,24,0
Chandigarh,191,151,37,3,2020-05-16,23:53:52,0,1
Chhattisgarh,66,10,56,0,2020-05-16,23:53:52,6,0
Dadar Nagar Haveli,1,1,0,0,2020-05-16,23:53:52,0,10
Delhi,8895,5254,3518,123,2020-05-16,23:53:52,425,0
Goa,15,8,7,0,2020-05-16,23:53:52,1,0
Gujarat,9931,5290,4035,606,2020-05-16,23:53:52,340,0
Haryana,818,368,439,11,2020-05-16,23:53:52,0,1
Himachal Pradesh,76,34,39,3,2020-05-16,23:53:52,2,0
Jammu and Kashmir,1013,489,513,11,2020-05-16,23:53:52,30,0
Jharkhand,203,113,87,3,2020-05-16,23:53:52,6,0
Karnataka,1056,540,480,36,2020-05-16,23:53:52,69,0
Kerala,576,80,492,4,2020-05-16,23:53:52,16,0
Ladakh,43,21,22,0,2020-05-16,23:53:52,0,2
Madhya Pradesh,4595,2073,2283,239,2020-05-16,23:53:52,169,0
Maharashtra,29100,21468,6564,1068,2020-05-16,23:53:52,1576,0
Manipur,3,1,2,0,2020-05-16,23:53:52,0,1
Meghalaya,13,1,11,1,2020-05-16,23:53:52,0,6
Mizoram,1,0,1,0,2020-05-16,23:53:52,0,52
Odisha,672,503,166,3,2020-05-16,23:53:52,61,0
Puducherry,13,3,9,1,2020-05-16,23:53:52,0,3
Punjab,1935,1598,305,32,2020-05-16,23:53:52,0,1
Rajasthan,4727,1925,2677,125,2020-05-16,23:53:52,193,0
Tamil Nadu,10108,7438,2599,71,2020-05-16,23:53:52,434,0
Telengana,1454,461,959,34,2020-05-16,23:53:52,40,0
Tripura,156,114,42,0,2020-05-16,23:53:52,0,1
Uttarakhand,82,30,51,1,2020-05-16,23:53:52,4,0
Uttar Pradesh,4057,1797,2165,95,2020-05-16,23:53:52,155,0
West Bengal,2461,1407,829,225,2020-05-16,23:53:52,84,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-17,23:52:16,0,21
Andhra Pradesh,2355,953,1353,49,2020-05-17,23:52:16,48,0
Arunachal Pradesh,1,0,1,0,2020-05-17,23:52:16,0,44
Assam,92,49,41,2,2020-05-17,23:52:16,2,0
Bihar,1179,719,453,7,2020-05-17,23:52:16,161,0
Chandigarh,191,137,51,3,2020-05-17,23:52:16,0,2
Chhattisgarh,67,11,56,0,2020-05-17,23:52:16,1,0
Dadar Nagar Haveli,1,1,0,0,2020-05-17,23:52:16,0,11
Delhi,9333,5278,3926,129,2020-05-17,23:52:16,438,0
Goa,17,10,7,0,2020-05-17,23:52:16,2,0
Gujarat,10988,6055,4308,625,2020-05-17,23:52:16,1057,0
Haryana,887,360,514,13,2020-05-17,23:52:16,69,0
Himachal Pradesh,78,32,43,3,2020-05-17,23:52:16,2,0
Jammu and Kashmir,1121,567,542,12,2020-05-17,23:52:16,108,0
Jharkhand,217,101,113,3,2020-05-17,23:52:16,14,0
Karnataka,1092,560,496,36,2020-05-17,23:52:16,36,0
Kerala,587,88,495,4,2020-05-17,23:52:16,11,0
Ladakh,43,21,22,0,2020-05-17,23:52:16,0,3
Madhya Pradesh,4789,2231,2315,243,2020-05-17,23:52:16,194,0
Maharashtra,30706,22483,7088,1135,2020-05-17,23:52:16,1606,0
Manipur,7,5,2,0,2020-05-17,23:52:16,4,0
Meghalaya,13,1,11,1,2020-05-17,23:52:16,0,7
Mizoram,1,0,1,0,2020-05-17,23:52:16,0,53
Odisha,737,538,196,3,2020-05-17,23:52:16,65,0
Puducherry,13,3,9,1,2020-05-17,23:52:16,0,4
Punjab,1946,657,1257,32,2020-05-17,23:52:16,11,0
Rajasthan,4960,1995,2839,126,2020-05-17,23:52:16,233,0
Tamil Nadu,10585,6973,3538,74,2020-05-17,23:52:16,477,0
Telengana,1509,504,971,34,2020-05-17,23:52:16,55,0
Tripura,167,103,64,0,2020-05-17,23:52:16,11,0
Uttarakhand,88,36,51,1,2020-05-17,23:52:16,6,0
Uttar Pradesh,4258,1713,2441,104,2020-05-17,23:52:16,201,0
West Bengal,2576,1472,872,232,2020-05-17,23:52:16,115,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-18,23:45:26,0,22
Andhra Pradesh,2407,901,1456,50,2020-05-18,23:45:26,52,0
Arunachal Pradesh,1,0,1,0,2020-05-18,23:45:26,0,45
Assam,101,58,41,2,2020-05-18,23:45:26,9,0
Bihar,1262,779,475,8,2020-05-18,23:45:26,83,0
Chandigarh,191,137,51,3,2020-05-18,23:45:26,0,3
Chhattisgarh,86,27,59,0,2020-05-18,23:45:26,19,0
Dadar Nagar Haveli,1,1,0,0,2020-05-18,23:45:26,0,12
Delhi,10054,5409,4485,160,2020-05-18,23:45:26,721,0
Goa,29,22,7,0,2020-05-18,23:45:26,12,0
Gujarat,11379,6221,4499,659,2020-05-18,23:45:26,391,0
Haryana,910,334,562,14,2020-05-18,23:45:26,23,0
Himachal Pradesh,80,33,44,3,2020-05-18,23:45:26,2,0
Jammu and Kashmir,1183,595,575,13,2020-05-18,23:45:26,62,0
Jharkhand,223,107,113,3,2020-05-18,23:45:26,6,0
Karnataka,1147,601,509,37,2020-05-18,23:45:26,55,0
Kerala,601,100,497,4,2020-05-18,23:45:26,14,0
Ladakh,43,19,24,0,2020-05-18,23:45:26,0,4
Madhya Pradesh,4977,2326,2403,248,2020-05-18,23:45:26,188,0
Maharashtra,33053,24167,7688,1198,2020-05-18,23:45:26,2347,0
Manipur,7,5,2,0,2020-05-18,23:45:26,0,1
Meghalaya,13,1,11,1,2020-05-18,23:45:26,0,8
Mizoram,1,0,1,0,2020-05-18,23:45:26,0,54
Odisha,828,604,220,4,2020-05-18,23:45:26,91,0
Puducherry,13,3,9,1,2020-05-18,23:45:26,0,5
Punjab,1964,563,1366,35,2020-05-18,23:45:26,18,0
Rajasthan,5202,2079,2992,131,2020-05-18,23:45:26,242,0
Tamil Nadu,11224,6974,4172,78,2020-05-18,23:45:26,639,0
Telengana,1551,525,992,34,2020-05-18,23:45:26,42,0
Tripura,167,82,85,0,2020-05-18,23:45:26,0,1
Uttarakhand,92,39,52,1,2020-05-18,23:45:26,4,0
Uttar Pradesh,4259,1714,2441,104,2020-05-18,23:45:26,1,0
West Bengal,2677,1480,959,238,2020-05-18,23:45:26,101,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-19,23:51:59,0,23
Andhra Pradesh,2474,872,1552,50,2020-05-19,23:51:59,67,0
Arunachal Pradesh,1,0,1,0,2020-05-19,23:51:59,0,46
Assam,107,64,41,2,2020-05-19,23:51:59,6,0
Bihar,1391,888,494,9,2020-05-19,23:51:59,129,0
Chandigarh,196,139,54,3,2020-05-19,23:51:59,5,0
Chhattisgarh,93,34,59,0,2020-05-19,23:51:59,7,0
Dadar Nagar Haveli,1,1,0,0,2020-05-19,23:51:59,0,13
Delhi,10054,5401,4485,168,2020-05-19,23:51:59,0,1
Goa,38,31,7,0,2020-05-19,23:51:59,9,0
Gujarat,11745,6247,4804,694,2020-05-19,23:51:59,366,0
Haryana,928,316,598,14,2020-05-19,23:51:59,18,0
Himachal Pradesh,90,43,44,3,2020-05-19,23:51:59,10,0
Jammu and Kashmir,1289,665,609,15,2020-05-19,23:51:59,106,0
Jharkhand,223,107,113,3,2020-05-19,23:51:59,0,1
Karnataka,1246,679,530,37,2020-05-19,23:51:59,99,0
Kerala,630,129,497,4,2020-05-19,23:51:59,29,0
Ladakh,43,2,41,0,2020-05-19,23:51:59,0,5
Madhya Pradesh,5236,2549,2435,252,2020-05-19,23:51:59,259,0
Maharashtra,35058,25372,8437,1249,2020-05-19,23:51:59,2005,0
Manipur,7,5,2,0,2020-05-19,23:51:59,0,2
Meghalaya,13,1,11,1,2020-05-19,23:51:59,0,9
Mizoram,1,0,1,0,2020-05-19,23:51:59,0,55
Odisha,876,652,220,4,2020-05-19,23:51:59,48,0
