Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Isle of Man,320,27,271,22,2020-05-02,23:54:58,4,0.0
Equatorial Guinea,315,305,9,1,2020-05-02,23:54:58,0,3.0
Gabon,276,206,67,3,2020-05-02,23:54:58,0,2.0
Vietnam,270,51,219,0,2020-05-02,23:54:58,0,8.0
Guinea-Bissau,257,237,19,1,2020-05-02,23:54:58,0,0.0
Rwanda,249,140,109,0,2020-05-02,23:54:58,0,0.0
Congo,229,195,25,9,2020-05-02,23:54:58,0,0.0
Faeroe Islands,187,3,184,0,2020-05-02,23:54:58,0,9.0
Martinique,179,82,83,14,2020-05-02,23:54:58,0,1.0
Sierra Leone,155,126,21,8,2020-05-02,23:54:58,19,0.0
Liberia,152,89,45,18,2020-05-02,23:54:58,0,1.0
Guadeloupe,152,45,95,12,2020-05-02,23:54:58,0,1.0
Cabo Verde,152,132,18,2,2020-05-02,23:54:58,30,0.0
Myanmar,151,108,37,6,2020-05-02,23:54:58,0,1.0
Gibraltar,144,13,131,0,2020-05-02,23:54:58,0,2.0
Brunei,138,11,126,1,2020-05-02,23:54:58,0,13.0
Madagascar,135,38,97,0,2020-05-02,23:54:58,3,0.0
Ethiopia,133,61,69,3,2020-05-02,23:54:58,0,1.0
French Guiana,128,29,98,1,2020-05-02,23:54:58,0,1.0
Togo,123,48,66,9,2020-05-02,23:54:58,0,1.0
Cambodia,122,2,120,0,2020-05-02,23:54:58,0,20.0
Zambia,119,41,75,3,2020-05-02,23:54:58,10,0.0
Trinidad and Tobago,116,21,87,8,2020-05-02,23:54:58,0,5.0
Bermuda,114,60,48,6,2020-05-02,23:54:58,0,1.0
Eswatini,108,95,12,1,2020-05-02,23:54:58,2,0.0
Aruba,100,17,81,2,2020-05-02,23:54:58,0,10.0
Monaco,95,18,73,4,2020-05-02,23:54:58,0,4.0
Benin,90,46,42,2,2020-05-02,23:54:58,0,0.0
Haiti,85,67,10,8,2020-05-02,23:54:58,0,0.0
Uganda,85,33,52,0,2020-05-02,23:54:58,0,0.0
Bahamas,82,47,24,11,2020-05-02,23:54:58,1,0.0
Guyana,82,51,22,9,2020-05-02,23:54:58,0,1.0
Liechtenstein,82,26,55,1,2020-05-02,23:54:58,0,5.0
Barbados,81,35,39,7,2020-05-02,23:54:58,0,1.0
Mozambique,79,61,18,0,2020-05-02,23:54:58,0,1.0
Sint Maarten,76,19,44,13,2020-05-02,23:54:58,0,1.0
Cayman Islands,74,63,10,1,2020-05-02,23:54:58,0,0.0
Chad,73,35,33,5,2020-05-02,23:54:58,0,1.0
CAR,72,62,10,0,2020-05-02,23:54:58,0,0.0
Libya,63,28,32,3,2020-05-02,23:54:58,0,1.0
Nepal,59,43,16,0,2020-05-02,23:54:58,0,1.0
French Polynesia,58,7,51,0,2020-05-02,23:54:58,0,4.0
Macao,45,8,37,0,2020-05-02,23:54:58,0,24.0
South Sudan,45,45,0,0,2020-05-02,23:54:58,0,0.0
Syria,44,14,27,3,2020-05-02,23:54:58,0,1.0
Eritrea,39,13,26,0,2020-05-02,23:54:58,0,13.0
Mongolia,39,29,10,0,2020-05-02,23:54:58,1,0.0
Malawi,38,26,9,3,2020-05-02,23:54:58,1,0.0
Saint Martin,38,8,27,3,2020-05-02,23:54:58,0,10.0
Zimbabwe,34,25,5,4,2020-05-02,23:54:58,0,2.0
Tajikistan,32,32,0,0,2020-05-02,23:54:58,17,0.0
Angola,30,17,11,2,2020-05-02,23:54:58,0,0.0
Antigua and Barbuda,25,7,15,3,2020-05-02,23:54:58,0,0.0
Timor-Leste,24,8,16,0,2020-05-02,23:54:58,0,7.0
Botswana,23,14,8,1,2020-05-02,23:54:58,0,3.0
Grenada,20,7,13,0,2020-05-02,23:54:58,0,2.0
Laos,19,10,9,0,2020-05-02,23:54:58,0,20.0
Belize,18,3,13,2,2020-05-02,23:54:58,0,18.0
Fiji,18,4,14,0,2020-05-02,23:54:58,0,12.0
New Caledonia,18,1,17,0,2020-05-02,23:54:58,0,26.0
Saint Lucia,17,2,15,0,2020-05-02,23:54:58,0,3.0
Curacao,16,2,13,1,2020-05-02,23:54:58,0,7.0
Sao Tome and Principe,16,11,4,1,2020-05-02,23:54:58,0,1.0
Dominica,16,3,13,0,2020-05-02,23:54:58,0,22.0
Namibia,16,8,8,0,2020-05-02,23:54:58,0,27.0
St. Vincent Grenadines,16,8,8,0,2020-05-02,23:54:58,0,2.0
Saint Kitts and Nevis,15,7,8,0,2020-05-02,23:54:58,0,12.0
Nicaragua,14,4,7,3,2020-05-02,23:54:58,0,2.0
Falkland Islands,13,0,13,0,2020-05-02,23:54:58,0,7.0
Gambia,12,2,9,1,2020-05-02,23:54:58,0,1.0
Turks and Caicos,12,6,5,1,2020-05-02,23:54:58,0,5.0
Burundi,11,6,4,1,2020-05-02,23:54:58,0,10.0
Montserrat,11,8,2,1,2020-05-02,23:54:58,0,19.0
Greenland,11,0,11,0,2020-05-02,23:54:58,0,27.0
Vatican City,11,9,2,0,2020-05-02,23:54:58,0,2.0
Seychelles,11,5,6,0,2020-05-02,23:54:58,0,26.0
Suriname,10,1,8,1,2020-05-02,23:54:58,0,31.0
MS Zaandam,9,7,0,2,2020-05-02,23:54:58,0,30.0
Mauritania,8,1,6,1,2020-05-02,23:54:58,0,3.0
Papua New Guinea,8,8,0,0,2020-05-02,23:54:58,0,10.0
Yemen,7,4,1,2,2020-05-02,23:54:58,0,0.0
Bhutan,7,2,5,0,2020-05-02,23:54:58,0,9.0
British Virgin Islands,6,2,3,1,2020-05-02,23:54:58,0,7.0
Caribbean Netherlands,6,6,0,0,2020-05-02,23:54:58,0,0.0
St. Barth,6,0,6,0,2020-05-02,23:54:58,0,32.0
Western Sahara,6,1,5,0,2020-05-02,23:54:58,0,20.0
Anguilla,3,0,3,0,2020-05-02,23:54:58,0,30.0
Comoros,1,1,0,0,2020-05-02,23:54:58,0,2.0
Saint Pierre Miquelon,1,1,0,0,2020-05-02,23:54:58,0,27.0
China,82875,557,77685,4633,2020-05-02,23:54:58,1,0.0
USA,1175044,929309,177626,68109,2020-05-03,23:51:22,14270,0.0
Spain,247122,73300,148558,25264,2020-05-03,23:51:22,1533,0.0
Italy,210717,100179,81654,28884,2020-05-03,23:51:22,1389,0.0
UK,186599,158153,0,28446,2020-05-03,23:51:22,4339,0.0
France,168396,93074,50562,24760,2020-05-03,23:51:22,0,0.0
Germany,165183,27771,130600,6812,2020-05-03,23:51:22,216,0.0
Russia,134687,116768,16639,1280,2020-05-03,23:51:22,10633,0.0
Turkey,126045,59497,63151,3397,2020-05-03,23:51:22,1670,0.0
Iran,97424,12799,78422,6203,2020-05-03,23:51:22,976,0.0
Brazil,97100,49402,40937,6761,2020-05-03,23:51:22,541,0.0
Canada,59357,30972,24710,3675,2020-05-03,23:51:22,2643,0.0
Belgium,49906,29753,12309,7844,2020-05-03,23:51:22,389,0.0
Peru,42534,28900,12434,1200,2020-05-03,23:51:22,0,0.0
India,42505,29339,11775,1391,2020-05-03,23:51:22,2806,0.0
Netherlands,40571,35515,0,5056,2020-05-03,23:51:22,335,0.0
Switzerland,29905,3943,24200,1762,2020-05-03,23:51:22,88,0.0
Ecuador,29538,24674,3300,1564,2020-05-03,23:51:22,2074,0.0
Saudi Arabia,27011,22693,4134,184,2020-05-03,23:51:22,1552,0.0
Portugal,25282,22550,1689,1043,2020-05-03,23:51:22,92,0.0
Sweden,22317,18633,1005,2679,2020-05-03,23:51:22,235,0.0
Mexico,22088,6580,13447,2061,2020-05-03,23:51:22,1349,0.0
Ireland,21506,6817,13386,1303,2020-05-03,23:51:22,330,0.0
Pakistan,20084,14513,5114,457,2020-05-03,23:51:22,1062,0.0
Chile,19663,9362,10041,260,2020-05-03,23:51:22,1228,0.0
Singapore,18205,16779,1408,18,2020-05-03,23:51:22,657,0.0
Belarus,16705,13410,3196,99,2020-05-03,23:51:22,877,0.0
Israel,16193,6329,9634,230,2020-05-03,23:51:22,8,0.0
Austria,15597,1771,13228,598,2020-05-03,23:51:22,39,0.0
Qatar,15551,13875,1664,12,2020-05-03,23:51:22,679,0.0
Japan,14571,10892,3205,474,2020-05-03,23:51:22,0,0.0
UAE,14163,11274,2763,126,2020-05-03,23:51:22,564,0.0
Poland,13693,9070,3945,678,2020-05-03,23:51:22,318,0.0
Romania,13163,7504,4869,790,2020-05-03,23:51:22,431,0.0
Ukraine,11913,10077,1548,288,2020-05-03,23:51:22,502,0.0
Indonesia,11192,8471,1876,845,2020-05-03,23:51:22,349,0.0
S. Korea,10793,1360,9183,250,2020-05-03,23:51:22,13,0.0
Denmark,9523,2052,6987,484,2020-05-03,23:51:22,116,0.0
Serbia,9464,7720,1551,193,2020-05-03,23:51:22,102,0.0
Bangladesh,9455,8215,1063,177,2020-05-03,23:51:22,665,0.0
Philippines,9223,7402,1214,607,2020-05-03,23:51:22,295,0.0
Dominican Republic,7954,6015,1606,333,2020-05-03,23:51:22,376,0.0
Norway,7809,7566,32,211,2020-05-03,23:51:22,0,0.0
Czechia,7764,3935,3584,245,2020-05-03,23:51:22,9,0.0
Colombia,7285,5295,1666,324,2020-05-03,23:51:22,0,0.0
Panama,7090,6252,641,197,2020-05-03,23:51:22,370,0.0
Australia,6801,889,5817,95,2020-05-03,23:51:22,20,0.0
Egypt,6465,4474,1562,429,2020-05-03,23:51:22,272,0.0
South Africa,6336,3664,2549,123,2020-05-03,23:51:22,0,0.0
Malaysia,6298,1780,4413,105,2020-05-03,23:51:22,122,0.0
Finland,5254,2024,3000,230,2020-05-03,23:51:22,78,0.0
Kuwait,4983,3169,1776,38,2020-05-03,23:51:22,364,0.0
Morocco,4903,3291,1438,174,2020-05-03,23:51:22,174,0.0
Argentina,4681,3086,1354,241,2020-05-03,23:51:22,0,0.0
Algeria,4474,2075,1936,463,2020-05-03,23:51:22,179,0.0
Moldova,4121,2614,1382,125,2020-05-03,23:51:22,69,0.0
Kazakhstan,3913,2802,1084,27,2020-05-03,23:51:22,56,0.0
Luxembourg,3824,349,3379,96,2020-05-03,23:51:22,12,0.0
Bahrain,3356,1631,1717,8,2020-05-03,23:51:22,72,0.0
Hungary,2998,2029,629,340,2020-05-03,23:51:22,56,0.0
Thailand,2969,176,2739,54,2020-05-03,23:51:22,3,0.0
Afghanistan,2704,2274,345,85,2020-05-03,23:51:22,235,0.0
Greece,2626,1108,1374,144,2020-05-03,23:51:22,6,0.0
Oman,2568,1806,750,12,2020-05-03,23:51:22,85,0.0
Nigeria,2388,1918,385,85,2020-05-03,23:51:22,0,0.0
Armenia,2386,1316,1035,35,2020-05-03,23:51:22,113,0.0
Iraq,2296,709,1490,97,2020-05-03,23:51:22,77,0.0
Ghana,2169,1922,229,18,2020-05-03,23:51:22,0,1.0
Uzbekistan,2136,807,1319,10,2020-05-03,23:51:22,18,0.0
Croatia,2096,528,1489,79,2020-05-03,23:51:22,8,0.0
Cameroon,2077,1060,953,64,2020-05-03,23:51:22,0,1.0
Azerbaijan,1932,466,1441,25,2020-05-03,23:51:22,38,0.0
Bosnia and Herzegovina,1857,955,825,77,2020-05-03,23:51:22,18,0.0
Iceland,1799,72,1717,10,2020-05-03,23:51:22,1,0.0
Estonia,1700,1386,259,55,2020-05-03,23:51:22,1,0.0
Cuba,1649,755,827,67,2020-05-03,23:51:22,38,0.0
Bulgaria,1618,1237,308,73,2020-05-03,23:51:22,24,0.0
Guinea,1586,1174,405,7,2020-05-03,23:51:22,0,0.0
North Macedonia,1511,482,945,84,2020-05-03,23:51:22,5,0.0
New Zealand,1487,201,1266,20,2020-05-03,23:51:22,2,0.0
Bolivia,1470,1240,159,71,2020-05-03,23:51:22,241,0.0
Slovenia,1439,1102,241,96,2020-05-03,23:51:22,0,1.0
Lithuania,1410,729,635,46,2020-05-03,23:51:22,4,0.0
Slovakia,1408,765,619,24,2020-05-03,23:51:22,1,0.0
Ivory Coast,1362,725,622,15,2020-05-03,23:51:22,0,0.0
Senegal,1182,801,372,9,2020-05-03,23:51:22,67,0.0
Djibouti,1112,424,686,2,2020-05-03,23:51:22,0,1.0
Hong Kong,1040,157,879,4,2020-05-03,23:51:22,0,2.0
Honduras,1010,818,116,76,2020-05-03,23:51:22,111,0.0
Tunisia,1009,644,323,42,2020-05-03,23:51:22,0,0.0
Latvia,879,515,348,16,2020-05-03,23:51:22,8,0.0
Cyprus,872,561,296,15,2020-05-03,23:51:22,8,0.0
Albania,795,233,531,31,2020-05-03,23:51:22,6,0.0
Kyrgyzstan,795,221,564,10,2020-05-03,23:51:22,26,0.0
Andorra,747,231,472,44,2020-05-03,23:51:22,0,0.0
Lebanon,737,512,200,25,2020-05-03,23:51:22,4,0.0
Niger,736,194,507,35,2020-05-03,23:51:22,0,0.0
Costa Rica,733,355,372,6,2020-05-03,23:51:22,0,0.0
Somalia,722,646,44,32,2020-05-03,23:51:22,51,0.0
Diamond Princess,712,54,645,13,2020-05-03,23:51:22,0,34.0
Sri Lanka,707,516,184,7,2020-05-03,23:51:22,5,0.0
Guatemala,688,599,72,17,2020-05-03,23:51:22,44,0.0
DRC,674,566,75,33,2020-05-03,23:51:22,0,0.0
Burkina Faso,652,73,535,44,2020-05-03,23:51:22,0,0.0
Uruguay,652,195,440,17,2020-05-03,23:51:22,0,0.0
Sudan,592,499,52,41,2020-05-03,23:51:22,0,0.0
Georgia,589,359,221,9,2020-05-03,23:51:22,7,0.0
San Marino,582,455,86,41,2020-05-03,23:51:22,2,0.0
Mali,544,312,206,26,2020-05-03,23:51:22,0,1.0
Channel Islands,543,96,406,41,2020-05-03,23:51:22,0,0.0
Mayotte,539,300,235,4,2020-05-03,23:51:22,0,3.0
Maldives,527,508,18,1,2020-05-03,23:51:22,8,0.0
El Salvador,490,325,154,11,2020-05-03,23:51:22,44,0.0
Tanzania,480,297,167,16,2020-05-03,23:51:22,0,4.0
Malta,477,81,392,4,2020-05-03,23:51:22,9,0.0
Kenya,465,274,167,24,2020-05-03,23:51:22,30,0.0
Jamaica,463,422,33,8,2020-05-03,23:51:22,31,0.0
Jordan,460,84,367,9,2020-05-03,23:51:22,0,1.0
Taiwan,432,94,332,6,2020-05-03,23:51:22,0,1.0
Reunion,423,123,300,0,2020-05-03,23:51:22,0,0.0
Paraguay,370,241,119,10,2020-05-03,23:51:22,37,0.0
Palestine,353,274,77,2,2020-05-03,23:51:22,0,2.0
Venezuela,345,187,148,10,2020-05-03,23:51:22,0,0.0
Gabon,335,245,85,5,2020-05-03,23:51:22,0,0.0
Mauritius,332,7,315,10,2020-05-03,23:51:22,0,6.0
Montenegro,322,65,249,8,2020-05-03,23:51:22,0,4.0
Isle of Man,321,28,271,22,2020-05-03,23:51:22,1,0.0
Equatorial Guinea,315,305,9,1,2020-05-03,23:51:22,0,4.0
Vietnam,271,52,219,0,2020-05-03,23:51:22,1,0.0
Guinea-Bissau,257,237,19,1,2020-05-03,23:51:22,0,1.0
Rwanda,255,135,120,0,2020-05-03,23:51:22,0,0.0
Congo,229,195,25,9,2020-05-03,23:51:22,0,1.0
Faeroe Islands,187,2,185,0,2020-05-03,23:51:22,0,10.0
Martinique,179,82,83,14,2020-05-03,23:51:22,0,2.0
Sierra Leone,157,120,29,8,2020-05-03,23:51:22,2,0.0
Myanmar,155,106,43,6,2020-05-03,23:51:22,4,0.0
Liberia,154,88,48,18,2020-05-03,23:51:22,0,0.0
Guadeloupe,152,45,95,12,2020-05-03,23:51:22,0,2.0
Cabo Verde,152,132,18,2,2020-05-03,23:51:22,0,1.0
Madagascar,149,51,98,0,2020-05-03,23:51:22,14,0.0
Gibraltar,144,12,132,0,2020-05-03,23:51:22,0,3.0
Brunei,138,9,128,1,2020-05-03,23:51:22,0,14.0
Ethiopia,135,57,75,3,2020-05-03,23:51:22,2,0.0
Tajikistan,128,126,0,2,2020-05-03,23:51:22,52,0.0
French Guiana,128,29,98,1,2020-05-03,23:51:22,0,2.0
Togo,124,48,67,9,2020-05-03,23:51:22,1,0.0
Zambia,124,43,78,3,2020-05-03,23:51:22,5,0.0
Cambodia,122,2,120,0,2020-05-03,23:51:22,0,21.0
Chad,117,68,39,10,2020-05-03,23:51:22,0,0.0
Trinidad and Tobago,116,20,88,8,2020-05-03,23:51:22,0,6.0
Bermuda,114,56,51,7,2020-05-03,23:51:22,0,2.0
Eswatini,112,99,12,1,2020-05-03,23:51:22,4,0.0
Aruba,100,17,81,2,2020-05-03,23:51:22,0,11.0
Monaco,95,13,78,4,2020-05-03,23:51:22,0,5.0
Benin,90,46,42,2,2020-05-03,23:51:22,0,1.0
Uganda,88,36,52,0,2020-05-03,23:51:22,0,0.0
Haiti,85,67,10,8,2020-05-03,23:51:22,0,1.0
Nepal,84,68,16,0,2020-05-03,23:51:22,25,0.0
Bahamas,83,48,24,11,2020-05-03,23:51:22,0,0.0
Guyana,82,51,22,9,2020-05-03,23:51:22,0,2.0
Liechtenstein,82,26,55,1,2020-05-03,23:51:22,0,6.0
Barbados,81,30,44,7,2020-05-03,23:51:22,0,2.0
Mozambique,79,61,18,0,2020-05-03,23:51:22,0,2.0
Sint Maarten,76,19,44,13,2020-05-03,23:51:22,0,2.0
Cayman Islands,74,63,10,1,2020-05-03,23:51:22,0,1.0
CAR,72,62,10,0,2020-05-03,23:51:22,0,1.0
Libya,63,38,22,3,2020-05-03,23:51:22,0,2.0
French Polynesia,58,7,51,0,2020-05-03,23:51:22,0,5.0
South Sudan,46,46,0,0,2020-05-03,23:51:22,1,0.0
Macao,45,6,39,0,2020-05-03,23:51:22,0,25.0
Syria,44,14,27,3,2020-05-03,23:51:22,0,2.0
Malawi,39,27,9,3,2020-05-03,23:51:22,1,0.0
Eritrea,39,13,26,0,2020-05-03,23:51:22,0,14.0
Mongolia,39,29,10,0,2020-05-03,23:51:22,0,1.0
Saint Martin,38,8,27,3,2020-05-03,23:51:22,0,11.0
Angola,35,22,11,2,2020-05-03,23:51:22,0,0.0
Zimbabwe,34,25,5,4,2020-05-03,23:51:22,0,3.0
Antigua and Barbuda,25,7,15,3,2020-05-03,23:51:22,0,1.0
Timor-Leste,24,8,16,0,2020-05-03,23:51:22,0,8.0
Botswana,23,14,8,1,2020-05-03,23:51:22,0,4.0
Grenada,21,8,13,0,2020-05-03,23:51:22,0,0.0
Laos,19,10,9,0,2020-05-03,23:51:22,0,21.0
Belize,18,3,13,2,2020-05-03,23:51:22,0,19.0
Fiji,18,4,14,0,2020-05-03,23:51:22,0,13.0
New Caledonia,18,1,17,0,2020-05-03,23:51:22,0,27.0
Gambia,17,7,9,1,2020-05-03,23:51:22,0,0.0
Saint Lucia,17,2,15,0,2020-05-03,23:51:22,0,4.0
Curacao,16,2,13,1,2020-05-03,23:51:22,0,8.0
Sao Tome and Principe,16,11,4,1,2020-05-03,23:51:22,0,2.0
Dominica,16,3,13,0,2020-05-03,23:51:22,0,23.0
Namibia,16,8,8,0,2020-05-03,23:51:22,0,28.0
St. Vincent Grenadines,16,8,8,0,2020-05-03,23:51:22,0,3.0
Burundi,15,7,7,1,2020-05-03,23:51:22,0,0.0
Saint Kitts and Nevis,15,7,8,0,2020-05-03,23:51:22,0,13.0
Nicaragua,14,4,7,3,2020-05-03,23:51:22,0,3.0
Falkland Islands,13,0,13,0,2020-05-03,23:51:22,0,8.0
Turks and Caicos,12,6,5,1,2020-05-03,23:51:22,0,6.0
Montserrat,11,3,7,1,2020-05-03,23:51:22,0,20.0
Greenland,11,0,11,0,2020-05-03,23:51:22,0,28.0
Vatican City,11,9,2,0,2020-05-03,23:51:22,0,3.0
Seychelles,11,5,6,0,2020-05-03,23:51:22,0,27.0
Yemen,10,7,1,2,2020-05-03,23:51:22,0,0.0
Suriname,10,1,8,1,2020-05-03,23:51:22,0,32.0
MS Zaandam,9,7,0,2,2020-05-03,23:51:22,0,31.0
Mauritania,8,1,6,1,2020-05-03,23:51:22,0,4.0
Papua New Guinea,8,8,0,0,2020-05-03,23:51:22,0,11.0
Bhutan,7,2,5,0,2020-05-03,23:51:22,0,10.0
British Virgin Islands,6,2,3,1,2020-05-03,23:51:22,0,8.0
Caribbean Netherlands,6,6,0,0,2020-05-03,23:51:22,0,1.0
St. Barth,6,0,6,0,2020-05-03,23:51:22,0,33.0
Western Sahara,6,1,5,0,2020-05-03,23:51:22,0,21.0
Anguilla,3,0,3,0,2020-05-03,23:51:22,0,31.0
Comoros,3,3,0,0,2020-05-03,23:51:22,0,0.0
Saint Pierre Miquelon,1,1,0,0,2020-05-03,23:51:22,0,28.0
China,82877,531,77713,4633,2020-05-03,23:51:22,2,0.0
USA,1200874,950151,181602,69121,2020-05-04,23:58:22,12752,0.0
Spain,248301,71240,151633,25428,2020-05-04,23:58:22,1179,0.0
Italy,211938,99980,82879,29079,2020-05-04,23:58:22,1221,0.0
UK,190584,161850,0,28734,2020-05-04,23:58:22,3985,0.0
France,169462,92890,51371,25201,2020-05-04,23:58:22,769,0.0
Germany,165745,26179,132700,6866,2020-05-04,23:58:22,81,0.0
Russia,145268,125817,18095,1356,2020-05-04,23:58:22,10581,0.0
Turkey,127659,56032,68166,3461,2020-05-04,23:58:22,1614,0.0
Brazil,102719,52622,42991,7106,2020-05-04,23:58:22,1572,0.0
Iran,98647,12991,79379,6277,2020-05-04,23:58:22,1223,0.0
Canada,60616,31352,25422,3842,2020-05-04,23:58:22,1142,0.0
Belgium,50267,29965,12378,7924,2020-05-04,23:58:22,361,0.0
Peru,45928,31092,13550,1286,2020-05-04,23:58:22,0,0.0
India,44870,30926,12492,1452,2020-05-04,23:58:22,2365,0.0
Netherlands,40770,35688,0,5082,2020-05-04,23:58:22,199,0.0
Ecuador,31881,26879,3433,1569,2020-05-04,23:58:22,2343,0.0
Switzerland,29981,3697,24500,1784,2020-05-04,23:58:22,76,0.0
Saudi Arabia,28656,23989,4476,191,2020-05-04,23:58:22,1645,0.0
Portugal,25524,22749,1712,1063,2020-05-04,23:58:22,242,0.0
Mexico,23471,7870,13447,2154,2020-05-04,23:58:22,1383,0.0
Sweden,22721,18947,1005,2769,2020-05-04,23:58:22,404,0.0
Ireland,21772,7067,13386,1319,2020-05-04,23:58:22,266,0.0
Pakistan,20941,14830,5635,476,2020-05-04,23:58:22,857,0.0
Chile,20643,9958,10415,270,2020-05-04,23:58:22,980,0.0
Singapore,18778,17303,1457,18,2020-05-04,23:58:22,573,0.0
Belarus,17489,14127,3259,103,2020-05-04,23:58:22,784,0.0
Israel,16237,6145,9858,234,2020-05-04,23:58:22,29,0.0
Qatar,16191,14369,1810,12,2020-05-04,23:58:22,640,0.0
Austria,15621,1705,13316,600,2020-05-04,23:58:22,24,0.0
Japan,14877,10409,3981,487,2020-05-04,23:58:22,0,0.0
UAE,14730,11627,2966,137,2020-05-04,23:58:22,567,0.0
Poland,14006,9213,4095,698,2020-05-04,23:58:22,313,0.0
Romania,13512,7425,5269,818,2020-05-04,23:58:22,349,0.0
Ukraine,12331,10409,1619,303,2020-05-04,23:58:22,418,0.0
Indonesia,11587,8769,1954,864,2020-05-04,23:58:22,395,0.0
S. Korea,10801,1332,9217,252,2020-05-04,23:58:22,8,0.0
Bangladesh,10143,8752,1209,182,2020-05-04,23:58:22,688,0.0
Denmark,9670,2089,7088,493,2020-05-04,23:58:22,147,0.0
Serbia,9557,7786,1574,197,2020-05-04,23:58:22,93,0.0
Philippines,9485,7547,1315,623,2020-05-04,23:58:22,262,0.0
Dominican Republic,8235,6118,1771,346,2020-05-04,23:58:22,281,0.0
Norway,7884,7638,32,214,2020-05-04,23:58:22,37,0.0
Czechia,7799,3762,3786,251,2020-05-04,23:58:22,18,0.0
Colombia,7668,5606,1722,340,2020-05-04,23:58:22,0,0.0
Panama,7197,6356,641,200,2020-05-04,23:58:22,107,0.0
Australia,6825,871,5859,95,2020-05-04,23:58:22,24,0.0
Egypt,6813,4745,1632,436,2020-05-04,23:58:22,348,0.0
South Africa,6783,4103,2549,131,2020-05-04,23:58:22,0,0.0
Malaysia,6353,1764,4484,105,2020-05-04,23:58:22,55,0.0
Finland,5327,1587,3500,240,2020-05-04,23:58:22,73,0.0
Kuwait,5278,3291,1947,40,2020-05-04,23:58:22,295,0.0
Morocco,5053,3221,1653,179,2020-05-04,23:58:22,150,0.0
Argentina,4783,3092,1442,249,2020-05-04,23:58:22,0,0.0
Algeria,4648,2185,1998,465,2020-05-04,23:58:22,174,0.0
Moldova,4248,2693,1423,132,2020-05-04,23:58:22,127,0.0
Kazakhstan,4049,2847,1173,29,2020-05-04,23:58:22,129,0.0
Luxembourg,3828,327,3405,96,2020-05-04,23:58:22,4,0.0
Bahrain,3533,1807,1718,8,2020-05-04,23:58:22,150,0.0
Hungary,3035,2054,630,351,2020-05-04,23:58:22,37,0.0
Thailand,2987,193,2740,54,2020-05-04,23:58:22,18,0.0
Afghanistan,2894,2407,397,90,2020-05-04,23:58:22,190,0.0
Ghana,2719,2407,294,18,2020-05-04,23:58:22,550,0.0
Oman,2637,1809,816,12,2020-05-04,23:58:22,69,0.0
Greece,2632,1112,1374,146,2020-05-04,23:58:22,6,0.0
Nigeria,2558,2071,400,87,2020-05-04,23:58:22,0,0.0
Armenia,2507,1397,1071,39,2020-05-04,23:58:22,121,0.0
Iraq,2346,704,1544,98,2020-05-04,23:58:22,50,0.0
Uzbekistan,2181,766,1405,10,2020-05-04,23:58:22,32,0.0
Croatia,2101,499,1522,80,2020-05-04,23:58:22,5,0.0
Cameroon,2077,1060,953,64,2020-05-04,23:58:22,0,2.0
Azerbaijan,1984,478,1480,26,2020-05-04,23:58:22,52,0.0
Bosnia and Herzegovina,1926,993,855,78,2020-05-04,23:58:22,69,0.0
Iceland,1799,66,1723,10,2020-05-04,23:58:22,0,1.0
Guinea,1710,1251,450,9,2020-05-04,23:58:22,124,0.0
Estonia,1703,1389,259,55,2020-05-04,23:58:22,3,0.0
Cuba,1668,723,876,69,2020-05-04,23:58:22,19,0.0
Bulgaria,1652,1253,321,78,2020-05-04,23:58:22,34,0.0
Bolivia,1594,1352,166,76,2020-05-04,23:58:22,124,0.0
North Macedonia,1518,441,992,85,2020-05-04,23:58:22,7,0.0
New Zealand,1487,191,1276,20,2020-05-04,23:58:22,0,1.0
Slovenia,1439,1101,241,97,2020-05-04,23:58:22,0,2.0
Lithuania,1419,735,638,46,2020-05-04,23:58:22,9,0.0
Slovakia,1413,745,643,25,2020-05-04,23:58:22,5,0.0
Ivory Coast,1398,728,653,17,2020-05-04,23:58:22,0,0.0
Senegal,1271,846,415,10,2020-05-04,23:58:22,89,0.0
Djibouti,1116,401,713,2,2020-05-04,23:58:22,4,0.0
Honduras,1055,855,118,82,2020-05-04,23:58:22,45,0.0
Hong Kong,1041,137,900,4,2020-05-04,23:58:22,1,0.0
Tunisia,1013,643,328,42,2020-05-04,23:58:22,0,0.0
Latvia,896,532,348,16,2020-05-04,23:58:22,17,0.0
Cyprus,874,563,296,15,2020-05-04,23:58:22,2,0.0
Kyrgyzstan,830,245,575,10,2020-05-04,23:58:22,35,0.0
Albania,803,229,543,31,2020-05-04,23:58:22,8,0.0
Somalia,756,660,61,35,2020-05-04,23:58:22,34,0.0
Sri Lanka,751,549,194,8,2020-05-04,23:58:22,33,0.0
Andorra,750,206,499,45,2020-05-04,23:58:22,2,0.0
Niger,750,196,518,36,2020-05-04,23:58:22,0,0.0
Costa Rica,742,337,399,6,2020-05-04,23:58:22,3,0.0
Lebanon,740,515,200,25,2020-05-04,23:58:22,3,0.0
Diamond Princess,712,54,645,13,2020-05-04,23:58:22,0,35.0
Guatemala,703,614,72,17,2020-05-04,23:58:22,15,0.0
Mayotte,686,328,352,6,2020-05-04,23:58:22,36,0.0
DRC,682,568,80,34,2020-05-04,23:58:22,8,0.0
Sudan,678,576,61,41,2020-05-04,23:58:22,86,0.0
